Id;SinkCreatedOn;SinkModifiedOn;statecode;statuscode;modifiedonbehalfby;modifiedonbehalfby_entitytype;createdonbehalfby;createdonbehalfby_entitytype;modifiedby;modifiedby_entitytype;createdby;createdby_entitytype;organizationid;organizationid_entitytype;createdonbehalfbyyominame;vcvd_country;importsequencenumber;organizationidname;utcconversiontimezonecode;vcvd_countryid;createdbyyominame;modifiedbyname;versionnumber;modifiedbyyominame;timezoneruleversionnumber;modifiedon;modifiedonbehalfbyyominame;createdbyname;createdon;createdonbehalfbyname;modifiedonbehalfbyname;overriddencreatedon
76E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;MONGOLIA;2;NULL;NULL;76E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
78E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;MONTENEGRO;2;NULL;NULL;78E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
7AE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;MONTSERRAT,ILHAS;2;NULL;NULL;7AE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
7CE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;NAMIBIA;2;NULL;NULL;7CE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
7EE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;NAURU;2;NULL;NULL;7EE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
80E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;NEPAL;2;NULL;NULL;80E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
82E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;NICARAGUA;2;NULL;NULL;82E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
84E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;NIGER;2;NULL;NULL;84E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
86E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;NIGERIA;2;NULL;NULL;86E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
88E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;NIUE,ILHA;2;NULL;NULL;88E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
8AE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;NORFOLK,ILHA;2;NULL;NULL;8AE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
8CE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;NORUEGA;2;NULL;NULL;8CE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
8EE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;NOVA CALEDONIA;2;NULL;NULL;8EE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
90E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;NOVA ZELANDIA;2;NULL;NULL;90E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
92E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;OMA;2;NULL;NULL;92E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
94E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;PACIFICO,ILHAS DO (POSSESSAO DOS EUA);2;NULL;NULL;94E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
96E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;PAISES BAIXOS (HOLANDA);2;NULL;NULL;96E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
98E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;PALAU;2;NULL;NULL;98E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
9AE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;PALESTINA;2;NULL;NULL;9AE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
9CE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;PANAMA;2;NULL;NULL;9CE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
9EE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;PAPUA NOVA GUINE;2;NULL;NULL;9EE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;2021-01-05 15:08:27.000;NULL;NULL;NULL
A0E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;PAQUISTAO;2;NULL;NULL;A0E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
A2E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;PARAGUAI;2;NULL;NULL;A2E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
A4E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;PERU;2;NULL;NULL;A4E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
A6E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;PITCAIRN,ILHA;2;NULL;NULL;A6E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
A8E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;POLINESIA FRANCESA;2;NULL;NULL;A8E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
AAE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;POLONIA, REPUBLICA DA;2;NULL;NULL;AAE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
ACE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;PORTO RICO;2;NULL;NULL;ACE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
AEE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;PORTUGAL;2;NULL;NULL;AEE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
B0E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;QUENIA;2;NULL;NULL;B0E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
B2E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;QUIRGUIZ, REPUBLICA;2;NULL;NULL;B2E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
B4E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;REINO UNIDO;2;NULL;NULL;B4E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
B6E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;REPUBLICA CENTRO-AFRICANA;2;NULL;NULL;B6E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
B8E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;REPUBLICA DOMINICANA;2;NULL;NULL;B8E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
BAE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;REUNIAO, ILHA;2;NULL;NULL;BAE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
BCE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;ROMENIA;2;NULL;NULL;BCE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
BEE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;RUANDA;2;NULL;NULL;BEE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
C0E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;RUSSIA, FEDERACAO DA;2;NULL;NULL;C0E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
C2E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;SAARA OCIDENTAL;2;NULL;NULL;C2E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
C4E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;SAINT KITTS E NEVIS;2;NULL;NULL;C4E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
C6E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;SALOMAO, ILHAS;2;NULL;NULL;C6E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
C8E5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;SAMOA;2;NULL;NULL;C8E5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
CAE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;SAMOA AMERICANA;2;NULL;NULL;CAE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
CCE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;SAN MARINO;2;NULL;NULL;CCE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
CEE5DECF-674F-EB11-BB23-000D3AC17AEA;2021-03-19 13:38:50.000;2021-03-19 13:38:50.000;0;1;NULL;NULL;NULL;NULL;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;05D63145-8C4B-EB11-BB23-000D3AC17DF1;systemuser;BBACCF23-9639-4DE9-875F-0DB9B0ED55FA;organization;NULL;SANTA HELENA;2;NULL;NULL;CEE5DECF-674F-EB11-BB23-000D3AC17AEA;NULL;NULL;NULL;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;2021-01-05 15:08:28.000;NULL;NULL;NULL
